TimeStamp;Over240P3;Over240P2;Over240P1;1VStepsP3;1VStepsP2;1VStepsP1
2017-05-05 23:46:03.518;Over;Over;Over;;;
2017-05-05 23:46:12.982;Over;Over;Over;;;
2017-05-05 23:46:22.318;Over;Over;Over;;;
2017-05-05 23:46:31.799;Over;Over;Over;;;
2017-05-05 23:46:50.608;Over;Over;Over;;;
2017-05-05 23:46:59.967;Over;Over;Over;;;
2017-05-05 23:47:09.428;Over;Over;Over;;;
2017-05-05 23:47:18.787;Over;Over;Over;;;
2017-05-05 23:47:28.239;Over;Over;Over;;;
2017-05-05 23:47:37.609;Over;Over;Over;;;
2017-05-05 23:47:46.980;Over;Over;Over;;;
2017-05-05 23:48:05.888;Over;Over;Over;;;
2017-05-05 23:48:24.600;Over;Over;Over;;;
2017-05-05 23:48:34.061;Over;Over;Over;;;
2017-05-05 23:48:43.524;Over;Over;Over;;;
2017-05-05 23:48:52.860;Over;Over;Over;;;
2017-05-05 23:49:02.231;Over;Over;Over;;;
2017-05-05 23:49:11.692;Over;Over;Over;;;
2017-05-05 23:49:30.506;Over;Over;Over;;;
2017-05-05 23:49:39.971;Over;Over;Over;;;
2017-05-05 23:49:49.335;Over;Over;Over;;;
2017-05-05 23:50:08.144;Over;Over;Over;;;
2017-05-05 23:50:17.606;Over;Over;Over;;;
2017-05-05 23:50:26.963;Over;Over;Over;;;
2017-05-05 23:50:36.314;Over;Over;Over;;;
2017-05-05 23:50:45.788;Over;Over;Over;;;
2017-05-05 23:50:55.124;Over;Over;Over;;;
2017-05-05 23:51:04.606;Over;Over;Over;;;
2017-05-05 23:51:23.424;Over;Over;Over;;;
2017-05-05 23:51:42.246;Over;Over;Over;;;
2017-05-05 23:51:51.598;Over;Over;Over;;;
2017-05-05 23:52:01.048;Over;Over;Over;;;
2017-05-05 23:52:10.399;Over;Over;Over;;;
2017-05-05 23:52:29.228;Over;Over;Over;;;
2017-05-05 23:52:48.058;Over;Over;Over;;;
2017-05-05 23:52:57.526;Over;Over;Over;;;
2017-05-05 23:53:16.347;Over;Over;Over;;;
2017-05-05 23:53:25.687;Over;Over;Over;;;
2017-05-05 23:53:35.156;Over;Over;Over;;;
2017-05-05 23:53:44.516;Over;Over;Over;;;
2017-05-05 23:53:53.969;Over;Over;Over;;;
2017-05-05 23:54:03.322;Over;Over;Over;;;
2017-05-05 23:54:12.779;Over;Over;Over;;;
2017-05-05 23:54:22.136;Over;Over;Over;;;
2017-05-05 23:55:09.225;Over;Over;Over;;;
2017-05-05 23:55:18.564;Over;Over;Over;;;
2017-05-05 23:55:28.035;Over;Over;Over;;;
2017-05-05 23:55:37.374;Over;Over;Over;;;
2017-05-05 23:55:46.852;Over;Over;Over;;;
2017-05-05 23:55:56.204;Over;Over;Over;;;
2017-05-05 23:56:15.007;Over;Over;Over;;;
2017-05-05 23:56:33.832;Over;Over;Over;;;
2017-05-05 23:56:43.302;Over;Over;Over;;;
2017-05-05 23:56:52.655;Over;Over;Over;;;
2017-05-05 23:57:02.115;Over;Over;Over;;;
2017-05-05 23:57:11.474;Over;Over;Over;;;
2017-05-05 23:57:20.940;Over;Over;Over;;;
2017-05-05 23:57:30.288;Over;Over;Over;;;
2017-05-05 23:57:39.748;Over;Over;Over;;;
2017-05-05 23:57:49.105;Over;Over;Over;;;
2017-05-05 23:57:58.565;Over;Over;Over;;;
2017-05-05 23:58:07.907;Over;Over;Over;;;
2017-05-05 23:58:17.366;Over;Over;Over;;;
2017-05-05 23:58:26.736;Over;Over;Over;;;
2017-05-05 23:58:36.106;Over;Over;Over;;;
2017-05-05 23:58:45.577;Over;Over;Over;;;
2017-05-06 00:00:00.839;Over;Over;Over;;;
2017-05-06 00:00:10.198;Over;Over;Over;;;
2017-05-06 00:00:19.662;Over;Over;Over;;;
2017-05-06 00:00:29.109;Over;Over;Over;;;
2017-05-06 00:00:38.470;Over;Over;Over;;;
2017-05-06 00:00:47.935;Over;Over;Over;;;
2017-05-06 00:00:57.283;Over;Over;Over;;;
2017-05-06 00:01:06.739;Over;Over;Over;;;
2017-05-06 00:01:16.089;Over;Over;Over;;;
2017-05-06 00:01:25.541;Over;Over;Over;;;
2017-05-06 00:01:34.905;Over;Over;Over;;;
2017-05-06 00:01:44.372;Over;Over;Over;;;
2017-05-06 00:01:53.723;Over;Over;Over;;;
2017-05-06 00:02:12.520;Over;Over;Over;;;
2017-05-06 00:02:21.996;Over;Over;Over;;;
2017-05-06 00:02:31.356;Over;Over;Over;;;
2017-05-06 00:02:40.818;Over;Over;Over;;;
2017-05-06 00:02:59.621;Over;Over;Over;;;
2017-05-06 00:03:08.976;Over;Over;Over;;;
2017-05-06 00:03:18.438;Over;Over;Over;;;
2017-05-06 00:03:27.776;Over;Over;Over;;;
2017-05-06 00:03:37.237;Over;Over;Over;;;
2017-05-06 00:03:46.587;Over;Over;Over;;;
2017-05-06 00:03:56.056;Over;Over;Over;;;
2017-05-06 00:04:05.398;Over;Over;Over;;;
2017-05-06 00:04:14.856;Over;Over;Over;;;
2017-05-06 00:04:33.697;Over;Over;Over;;;
2017-05-06 00:04:43.037;Over;Over;Over;;;
2017-05-06 00:04:52.506;Over;Over;Over;;;
2017-05-06 00:05:01.857;Over;Over;Over;;;
2017-05-06 00:05:30.140;Over;Over;Over;;;
2017-05-06 00:05:58.296;Over;Over;Over;;;
2017-05-06 00:06:07.779;Over;Over;Over;;;
2017-05-06 00:06:17.121;Over;Over;Over;;;
2017-05-06 00:06:26.587;Over;Over;Over;;;
2017-05-06 00:06:35.935;Over;Over;Over;;;
2017-05-06 00:06:45.391;Over;Over;Over;;;
2017-05-06 00:06:54.744;Over;Over;Over;;;
2017-05-06 00:07:04.229;Over;Over;Over;;;
2017-05-06 00:07:22.994;Over;Over;Over;;;
2017-05-06 00:07:41.801;Over;Over;Over;;;
2017-05-06 00:07:51.263;Over;Over;Over;;;
2017-05-06 00:08:00.622;Over;Over;Over;;;
2017-05-06 00:08:10.082;Over;Over;Over;;;
2017-05-06 00:08:19.439;Over;Over;Over;;;
2017-05-06 00:08:28.892;Over;Over;Over;;;
2017-05-06 00:08:47.720;Over;Over;Over;;;
2017-05-06 00:08:57.064;Over;Over;Over;;;
2017-05-06 00:09:06.527;Over;Over;Over;;;
2017-05-06 00:09:15.883;Over;Over;Over;;;
2017-05-06 00:09:25.235;Over;Over;Over;;;
2017-05-06 00:09:34.701;Over;Over;Over;;;
2017-05-06 00:09:44.054;Over;Over;Over;;;
2017-05-06 00:10:02.869;Over;Over;Over;;;
2017-05-06 00:10:12.335;Over;Over;Over;;;
2017-05-06 00:10:21.676;Over;Over;Over;;;
2017-05-06 00:10:31.138;Over;Over;Over;;;
2017-05-06 00:10:49.975;Over;Over;Over;;;
2017-05-06 00:11:08.781;Over;Over;Over;;;
2017-05-06 00:11:18.146;Over;Over;Over;;;
2017-05-06 00:11:27.608;Over;Over;Over;;;
2017-05-06 00:11:36.969;Over;Over;Over;;;
2017-05-06 00:11:46.429;Over;Over;Over;;;
2017-05-06 00:11:55.779;Over;Over;Over;;;
2017-05-06 00:12:05.130;Over;Over;Over;;;
2017-05-06 00:12:14.631;Over;Over;Over;;;
2017-05-06 00:12:23.990;Over;Over;Over;;;
2017-05-06 00:12:33.368;Over;Over;Over;;;
2017-05-06 00:12:52.179;Over;Over;Over;;;
2017-05-06 00:13:01.648;Over;Over;Over;;;
2017-05-06 00:13:10.994;Over;Over;Over;;;
2017-05-06 00:13:20.458;Over;Over;Over;;;
2017-05-06 00:13:39.270;Over;Over;Over;;;
2017-05-06 00:13:48.617;Over;Over;Over;;;
2017-05-06 00:13:58.075;Over;Over;Over;;;
2017-05-06 00:14:07.430;Over;Over;Over;;;
2017-05-06 00:14:16.892;Over;Over;Over;;;
2017-05-06 00:14:26.251;Over;Over;Over;;;
2017-05-06 00:14:35.706;Over;Over;Over;;;
2017-05-06 00:14:45.053;Over;Over;Over;;;
2017-05-06 00:14:54.525;Over;Over;Over;;;
2017-05-06 00:15:03.908;Over;Over;Over;;;
2017-05-06 00:15:13.353;Over;Over;Over;;;
2017-05-06 00:15:41.533;Over;Over;Over;;;
2017-05-06 00:15:50.993;Over;Over;Over;;;
2017-05-06 00:16:00.344;Over;Over;Over;;;
2017-05-06 00:16:19.165;Over;Over;Over;;;
2017-05-06 00:16:28.625;Over;Over;Over;;;
2017-05-06 00:16:37.965;Over;Over;Over;;;
2017-05-06 00:16:47.431;Over;Over;Over;;;
2017-05-06 00:17:06.145;Over;Over;Over;;;
2017-05-06 00:17:15.618;Over;Over;Over;;;
2017-05-06 00:17:34.423;Over;Over;Over;;;
2017-05-06 00:17:43.797;Over;Over;Over;;;
2017-05-06 00:17:53.248;Over;Over;Over;;;
2017-05-06 00:18:02.595;Over;Over;Over;;;
2017-05-06 00:18:12.046;Over;Over;Over;;;
2017-05-06 00:18:21.409;Over;Over;Over;;;
2017-05-06 00:18:30.879;Over;Over;Over;;;
2017-05-06 00:18:49.685;Over;Over;Over;;;
2017-05-06 00:18:59.056;Over;Over;Over;;;
2017-05-06 00:19:08.518;Over;Over;Over;;;
2017-05-06 00:19:17.859;Over;Over;Over;;;
2017-05-06 00:19:27.328;Over;Over;Over;;;
2017-05-06 00:19:36.672;Over;Over;Over;;;
2017-05-06 00:19:46.143;Over;Over;Over;;;
2017-05-06 00:19:55.500;Over;Over;Over;;;
2017-05-06 00:20:04.961;Over;Over;Over;;;
2017-05-06 00:20:14.301;Over;Over;Over;;;
2017-05-06 00:20:23.787;Over;Over;Over;;;
2017-05-06 00:20:33.170;Over;Over;Over;;;
2017-05-06 00:20:42.624;Over;Over;Over;;;
2017-05-06 00:20:51.972;Over;Over;Over;;;
2017-05-06 00:21:10.783;Over;Over;Over;;;
2017-05-06 00:21:39.056;Over;Over;Over;;;
2017-05-06 00:21:48.405;Over;Over;Over;;;
2017-05-06 00:21:57.856;Over;Over;Over;;;
2017-05-06 00:22:16.681;Over;Over;Over;;;
2017-05-06 00:22:26.035;Over;Over;Over;;;
2017-05-06 00:22:35.497;Over;Over;Over;;;
2017-05-06 00:22:54.303;Over;Over;Over;;;
2017-05-06 00:23:13.115;Over;Over;Over;;;
2017-05-06 00:23:22.456;Over;Over;Over;;;
2017-05-06 00:23:31.926;Over;Over;Over;;;
2017-05-06 00:23:41.275;Over;Over;Over;;;
2017-05-06 00:24:00.201;Over;Over;Over;;;
2017-05-06 00:24:09.548;Over;Over;Over;;;
2017-05-06 00:24:18.998;Over;Over;Over;;;
2017-05-06 00:24:28.361;Over;Over;Over;;;
2017-05-06 00:24:37.830;Over;Over;Over;;;
2017-05-06 00:24:47.168;Over;Over;Over;;;
2017-05-06 00:24:56.639;Over;Over;Over;;;
2017-05-06 00:25:05.985;Over;Over;Over;;;
2017-05-06 00:25:15.437;Over;Over;Over;;;
2017-05-06 00:25:24.819;Over;Over;Over;;;
2017-05-06 00:25:34.189;Over;Over;Over;;;
2017-05-06 00:25:43.651;Over;Over;Over;;;
2017-05-06 00:26:02.462;Over;Over;Over;;;
2017-05-06 00:26:11.822;Over;Over;Over;;;
2017-05-06 00:26:21.304;Over;Over;Over;;;
2017-05-06 00:26:40.112;Over;Over;Over;;;
2017-05-06 00:26:49.472;Over;Over;Over;;;
2017-05-06 00:27:08.282;Over;Over;Over;;;
2017-05-06 00:27:17.743;Over;Over;Over;;;
2017-05-06 00:27:27.093;Over;Over;Over;;;
2017-05-06 00:27:36.563;Over;Over;Over;;;
2017-05-06 00:27:55.386;Over;Over;Over;;;
2017-05-06 00:28:04.735;Over;Over;Over;;;
2017-05-06 00:28:14.195;Over;Over;Over;;;
2017-05-06 00:28:23.541;Over;Over;Over;;;
2017-05-06 00:28:32.916;Over;Over;Over;;;
2017-05-06 00:28:42.387;Over;Over;Over;;;
2017-05-06 00:28:51.740;Over;Over;Over;;;
2017-05-06 00:29:48.168;Over;Over;Over;;;
2017-05-06 00:29:57.639;Over;Over;Over;;;
2017-05-06 00:30:07.094;Over;Over;Over;;;
2017-05-06 00:30:16.448;Over;Over;Over;;;
2017-05-06 00:30:35.267;Over;Over;Over;;;
2017-05-06 00:31:03.540;Over;Over;Over;;;
2017-05-06 00:31:59.891;Over;Over;Over;;;
2017-05-06 00:32:09.377;Over;Over;Over;;;
2017-05-06 00:32:28.180;Over;Over;Over;;;
2017-05-06 00:32:47.011;Over;Over;Over;;;
2017-05-06 00:32:56.360;Over;Over;Over;;;
2017-05-06 00:33:15.161;Over;Over;Over;;;
2017-05-06 00:33:24.642;Over;Over;Over;;;
2017-05-06 00:33:33.983;Over;Over;Over;;;
2017-05-06 00:33:43.445;Over;Over;Over;;;
2017-05-06 00:34:02.265;Over;Over;Over;;;
2017-05-06 00:34:11.613;Over;Over;Over;;;
2017-05-06 00:34:21.074;Over;Over;Over;;;
2017-05-06 00:34:30.424;Over;Over;Over;;;
2017-05-06 00:34:39.887;Over;Over;Over;;;
2017-05-06 00:34:49.226;Over;Over;Over;;;
2017-05-06 00:35:26.876;Over;Over;Over;;;
2017-05-06 00:35:36.338;Over;Over;Over;;;
2017-05-06 00:35:45.689;Over;Over;Over;;;
2017-05-06 00:35:55.155;Over;Over;Over;;;
2017-05-06 00:36:04.506;Over;Over;Over;;;
2017-05-06 00:36:13.970;Over;Over;Over;;;
2017-05-06 00:36:23.305;Over;Over;Over;;;
2017-05-06 00:36:32.781;Over;Over;Over;;;
2017-05-06 00:36:42.136;Over;Over;Over;;;
2017-05-06 00:36:51.598;Over;Over;Over;;;
2017-05-06 00:37:00.952;Over;Over;Over;;;
2017-05-06 00:37:10.411;Over;Over;Over;;;
2017-05-06 00:37:19.767;Over;Over;Over;;;
2017-05-06 00:37:29.230;Over;Over;Over;;;
2017-05-06 00:37:38.584;Over;Over;Over;;;
2017-05-06 00:37:48.047;Over;Over;Over;;;
2017-05-06 00:37:57.411;Over;Over;Over;;;
2017-05-06 00:38:06.861;Over;Over;Over;;;
2017-05-06 00:38:16.219;Over;Over;Over;;;
2017-05-06 00:38:25.678;Over;Over;Over;;;
2017-05-06 00:38:44.392;Over;Over;Over;;;
2017-05-06 00:38:53.857;Over;Over;Over;;;
2017-05-06 00:39:03.311;Over;Over;Over;;;
2017-05-06 00:39:12.680;Over;Over;Over;;;
2017-05-06 00:39:31.490;Over;Over;Over;;;
2017-05-06 00:39:40.940;Over;Over;Over;;;
2017-05-06 00:39:50.302;Over;Over;Over;;;
2017-05-06 00:40:09.132;Over;Over;Over;;;
2017-05-06 00:40:27.944;Over;Over;Over;;;
2017-05-06 00:40:46.774;Over;Over;Over;;;
2017-05-06 00:40:56.124;Over;Over;Over;;;
2017-05-06 00:41:05.594;Over;Over;Over;;;
2017-05-06 00:41:14.933;Over;Over;Over;;;
2017-05-06 00:41:24.398;Over;Over;Over;;;
2017-05-06 00:41:33.738;Over;Over;Over;;;
2017-05-06 00:41:52.548;Over;Over;Over;;;
2017-05-06 00:42:11.387;Over;Over;Over;;;
2017-05-06 00:42:20.846;Over;Over;Over;;;
2017-05-06 00:42:30.209;Over;Over;Over;;;
2017-05-06 00:42:39.677;Over;Over;Over;;;
2017-05-06 00:42:49.015;Over;Over;Over;;;
2017-05-06 00:42:58.498;Over;Over;Over;;;
2017-05-06 00:43:07.838;Over;Over;Over;;;
2017-05-06 00:43:26.660;Over;Over;Over;;;
2017-05-06 00:43:45.469;Over;Over;Over;;;
2017-05-06 00:43:54.927;Over;Over;Over;;;
2017-05-06 00:44:13.640;Over;Over;Over;;;
2017-05-06 00:44:23.107;Over;Over;Over;;;
2017-05-06 00:44:32.449;Over;Over;Over;;;
2017-05-06 00:44:51.280;Over;Over;Over;;;
2017-05-06 00:45:00.747;Over;Over;Over;;;
2017-05-06 00:45:10.080;Over;Over;Over;;;
2017-05-06 00:45:19.567;Over;Over;Over;;;
2017-05-06 00:45:28.906;Over;Over;Over;;;
2017-05-06 00:45:38.375;Over;Over;Over;;;
2017-05-06 00:46:16.015;Over;Over;Over;;;
2017-05-06 00:46:34.824;Over;Over;Over;;;
2017-05-06 00:46:53.642;Over;Over;Over;;;
2017-05-06 00:47:12.449;Over;Over;Over;;;
2017-05-06 00:47:31.155;Over;Over;Over;;;
2017-05-06 00:47:40.631;Over;Over;Over;;;
2017-05-06 00:47:49.988;Over;Over;Over;;;
2017-05-06 00:47:59.434;Over;Over;Over;;;
2017-05-06 00:48:08.798;Over;Over;Over;;;
2017-05-06 00:48:18.254;Over;Over;Over;;;
2017-05-06 00:48:27.608;Over;Over;Over;;;
2017-05-06 00:48:38.032;Over;Over;Over;;;
2017-05-06 00:48:46.414;Over;Over;Over;;;
2017-05-06 00:48:55.875;Over;Over;Over;;;
2017-05-06 00:49:05.228;Over;Over;Over;;;
2017-05-06 00:49:33.497;Over;Over;Over;;;
2017-05-06 00:49:42.840;Over;Over;Over;;;
2017-05-06 00:50:01.671;Over;Over;Over;;;
2017-05-06 00:50:11.125;Over;Over;Over;;;
2017-05-06 00:50:29.948;Over;Over;Over;;;
2017-05-06 00:50:39.301;Over;Over;Over;;;
2017-05-06 00:50:48.763;Over;Over;Over;;;
2017-05-06 00:51:07.574;Over;Over;Over;;;
2017-05-06 00:51:16.922;Over;Over;Over;;;
2017-05-06 00:51:26.369;Over;Over;Over;;;
2017-05-06 00:51:35.721;Over;Over;Over;;;
2017-05-06 00:51:54.614;Over;Over;Over;;;
2017-05-06 00:52:03.952;Over;Over;Over;;;
2017-05-06 00:52:13.427;Over;Over;Over;;;
2017-05-06 00:52:32.239;Over;Over;Over;;;
2017-05-06 00:52:41.591;Over;Over;Over;;;
2017-05-06 00:52:51.041;Over;Over;Over;;;
2017-05-06 00:53:00.414;Over;Over;Over;;;
2017-05-06 00:53:09.862;Over;Over;Over;;;
2017-05-06 00:53:19.223;Over;Over;Over;;;
2017-05-06 00:53:28.691;Over;Over;Over;;;
2017-05-06 00:53:38.044;Over;Over;Over;;;
2017-05-06 00:53:47.514;Over;Over;Over;;;
2017-05-06 00:53:56.856;Over;Over;Over;;;
2017-05-06 00:54:06.324;Over;Over;Over;;;
2017-05-06 00:54:25.145;Over;Over;Over;;;
2017-05-06 00:54:34.495;Over;Over;Over;;;
2017-05-06 00:54:43.962;Over;Over;Over;;;
2017-05-06 00:54:53.304;Over;Over;Over;;;
2017-05-06 00:55:02.772;Over;Over;Over;;;
2017-05-06 00:55:12.116;Over;Over;Over;;;
2017-05-06 00:55:21.582;Over;Over;Over;;;
2017-05-06 00:55:30.928;Over;Over;Over;;;
2017-05-06 00:55:49.745;Over;Over;Over;;;
2017-05-06 00:55:59.209;Over;Over;Over;;;
2017-05-06 00:56:08.555;Over;Over;Over;;;
2017-05-06 00:56:36.847;Over;Over;Over;;;
2017-05-06 00:56:46.202;Over;Over;Over;;;
2017-05-06 00:56:55.672;Over;Over;Over;;;
2017-05-06 00:57:05.022;Over;Over;Over;;;
2017-05-06 00:57:33.283;Over;Over;Over;;;
2017-05-06 00:57:42.638;Over;Over;Over;;;
2017-05-06 00:58:01.468;Over;Over;Over;;;
2017-05-06 00:58:10.910;Over;Over;Over;;;
2017-05-06 00:58:20.273;Over;Over;Over;;;
2017-05-06 00:58:39.083;Over;Over;Over;;;
2017-05-06 00:58:57.906;Over;Over;Over;;;
2017-05-06 00:59:07.266;Over;Over;Over;;;
2017-05-06 00:59:16.732;Over;Over;Over;;;
2017-05-06 00:59:26.102;Over;Over;Over;;;
2017-05-06 00:59:35.562;Over;Over;Over;;;
2017-05-06 00:59:44.904;Over;Over;Over;;;
2017-05-06 00:59:54.362;Over;Over;Over;;;
2017-05-06 01:00:03.732;Over;Over;Over;;;
2017-05-06 01:00:22.536;Over;Over;Over;;;
2017-05-06 01:00:32.034;Over;Over;Over;;;
2017-05-06 01:00:50.745;Over;Over;Over;;;
2017-05-06 01:01:00.200;Over;Over;Over;;;
2017-05-06 01:01:09.664;Over;Over;Over;;;
2017-05-06 01:01:19.018;Over;Over;Over;;;
2017-05-06 01:01:28.478;Over;Over;Over;;;
2017-05-06 01:01:37.828;Over;Over;Over;;;
2017-05-06 01:01:47.287;Over;Over;Over;;;
2017-05-06 01:01:56.647;Over;Over;Over;;;
2017-05-06 01:02:06.107;Over;Over;Over;;;
2017-05-06 01:02:15.478;Over;Over;Over;;;
2017-05-06 01:02:43.637;Over;Over;Over;;;
2017-05-06 01:03:11.930;Over;Over;Over;;;
2017-05-06 01:03:21.266;Over;Over;Over;;;
2017-05-06 01:03:30.758;Over;Over;Over;;;
2017-05-06 01:03:40.111;Over;Over;Over;;;
2017-05-06 01:03:49.574;Over;Over;Over;;;
2017-05-06 01:03:58.910;Over;Over;Over;;;
2017-05-06 01:04:08.380;Over;Over;Over;;;
2017-05-06 01:04:17.749;Over;Over;Over;;;
2017-05-06 01:04:27.209;Over;Over;Over;;;
2017-05-06 01:04:36.561;Over;Over;Over;;;
2017-05-06 01:04:46.009;Over;Over;Over;;;
2017-05-06 01:04:55.382;Over;Over;Over;;;
2017-05-06 01:05:04.842;Over;Over;Over;;;
2017-05-06 01:05:14.192;Over;Over;Over;;;
2017-05-06 01:05:23.652;Over;Over;Over;;;
2017-05-06 01:05:33.012;Over;Over;Over;;;
2017-05-06 01:05:51.826;Over;Over;Over;;;
2017-05-06 01:06:01.287;Over;Over;Over;;;
2017-05-06 01:06:10.662;Over;Over;Over;;;
2017-05-06 01:06:20.013;Over;Over;Over;;;
2017-05-06 01:06:48.244;Over;Over;Over;;;
2017-05-06 01:06:57.717;Over;Over;Over;;;
2017-05-06 01:07:07.065;Over;Over;Over;;;
2017-05-06 01:07:25.876;Over;Over;Over;;;
2017-05-06 01:07:54.148;Over;Over;Over;;;
2017-05-06 01:08:03.523;Over;Over;Over;;;
2017-05-06 01:08:12.988;Over;Over;Over;;;
2017-05-06 01:08:22.327;Over;Over;Over;;;
2017-05-06 01:08:31.802;Over;Over;Over;;;
2017-05-06 01:08:41.147;Over;Over;Over;;;
2017-05-06 01:08:50.515;Over;Over;Over;;;
2017-05-06 01:08:59.979;Over;Over;Over;;;
2017-05-06 01:09:09.323;Over;Over;Over;;;
2017-05-06 01:09:18.774;Over;Over;Over;;;
2017-05-06 01:09:28.129;Over;Over;Over;;;
2017-05-06 01:09:46.948;Over;Over;Over;;;
2017-05-06 01:09:56.418;Over;Over;Over;;;
2017-05-06 01:10:05.770;Over;Over;Over;;;
2017-05-06 01:10:15.238;Over;Over;Over;;;
2017-05-06 01:11:02.222;Over;Over;Over;;;
2017-05-06 01:11:11.683;Over;Over;Over;;;
2017-05-06 01:11:21.031;Over;Over;Over;;;
2017-05-06 01:12:08.154;Over;Over;Over;;;
2017-05-06 01:12:26.955;Over;Over;Over;;;
2017-05-06 01:12:36.303;Over;Over;Over;;;
2017-05-06 01:12:45.666;Over;Over;Over;;;
2017-05-06 01:13:13.936;Over;Over;Over;;;
2017-05-06 01:13:23.302;Over;Over;Over;;;
2017-05-06 01:13:32.754;Over;Over;Over;;;
2017-05-06 01:13:42.115;Over;Over;Over;;;
2017-05-06 01:13:51.575;Over;Over;Over;;;
2017-05-06 01:14:00.932;Over;Over;Over;;;
2017-05-06 01:14:10.386;Over;Over;Over;;;
2017-05-06 01:14:19.737;Over;Over;Over;;;
2017-05-06 01:14:29.204;Over;Over;Over;;;
2017-05-06 01:14:38.551;Over;Over;Over;;;
2017-05-06 01:14:57.368;Over;Over;Over;;;
2017-05-06 01:15:06.838;Over;Over;Over;;;
2017-05-06 01:15:16.176;Over;Over;Over;;;
2017-05-06 01:15:25.676;Over;Over;Over;;;
2017-05-06 01:15:35.023;Over;Over;Over;;;
2017-05-06 01:15:44.478;Over;Over;Over;;;
2017-05-06 01:15:53.828;Over;Over;Over;;;
2017-05-06 01:16:22.111;Over;Over;Over;;;
2017-05-06 01:16:31.449;Over;Over;Over;;;
2017-05-06 01:16:50.289;Over;Over;Over;;;
2017-05-06 01:16:59.750;Over;Over;Over;;;
2017-05-06 01:17:09.101;Over;Over;Over;;;
2017-05-06 01:17:18.563;Over;Over;Over;;;
2017-05-06 01:18:05.550;Over;Over;Over;;;
2017-05-06 01:18:14.897;Over;Over;Over;;;
2017-05-06 01:18:24.363;Over;Over;Over;;;
2017-05-06 01:18:33.704;Over;Over;Over;;;
2017-05-06 01:18:43.173;Over;Over;Over;;;
2017-05-06 01:19:11.333;Over;Over;Over;;;
2017-05-06 01:19:20.805;Over;Over;Over;;;
2017-05-06 01:19:30.183;Over;Over;Over;;;
2017-05-06 01:19:48.995;Over;Over;Over;;;
2017-05-06 01:19:58.455;Over;Over;Over;;;
2017-05-06 01:20:07.808;Over;Over;Over;;;
2017-05-06 01:20:17.276;Over;Over;Over;;;
2017-05-06 01:20:26.627;Over;Over;Over;;;
2017-05-06 01:20:36.096;Over;Over;Over;;;
2017-05-06 01:20:45.446;Over;Over;Over;;;
2017-05-06 01:20:54.897;Over;Over;Over;;;
2017-05-06 01:21:13.716;Over;Over;Over;;;
2017-05-06 01:21:23.066;Over;Over;Over;;;
2017-05-06 01:21:32.520;Over;Over;Over;;;
2017-05-06 01:21:41.892;Over;Over;Over;;;
2017-05-06 01:22:00.697;Over;Over;Over;;;
2017-05-06 01:22:10.170;Over;Over;Over;;;
2017-05-06 01:22:19.505;Over;Over;Over;;;
2017-05-06 01:22:28.979;Over;Over;Over;;;
2017-05-06 01:22:47.694;Over;Over;Over;;;
2017-05-06 01:23:06.511;Over;Over;Over;;;
2017-05-06 01:23:15.975;Over;Over;Over;;;
2017-05-06 01:23:25.330;Over;Over;Over;;;
2017-05-06 01:23:34.800;Over;Over;Over;;;
2017-05-06 01:23:53.612;Over;Over;Over;;;
2017-05-06 01:24:02.960;Over;Over;Over;;;
2017-05-06 01:24:12.435;Over;Over;Over;;;
2017-05-06 01:24:21.782;Over;Over;Over;;;
2017-05-06 01:24:50.060;Over;Over;Over;;;
2017-05-06 01:24:59.415;Over;Over;Over;;;
2017-05-06 01:25:18.231;Over;Over;Over;;;
2017-05-06 01:25:27.704;Over;Over;Over;;;
2017-05-06 01:25:37.085;Over;Over;Over;;;
2017-05-06 01:25:46.428;Over;Over;Over;;;
2017-05-06 01:25:55.887;Over;Over;Over;;;
2017-05-06 01:26:05.243;Over;Over;Over;;;
2017-05-06 01:26:24.063;Over;Over;Over;;;
2017-05-06 01:26:33.556;Over;Over;Over;;;
2017-05-06 01:26:42.892;Over;Over;Over;;;
2017-05-06 01:26:52.366;Over;Over;Over;;;
2017-05-06 01:27:01.737;Over;Over;Over;;;
2017-05-06 01:27:11.091;Over;Over;Over;;;
2017-05-06 01:27:20.535;Over;Over;Over;;;
2017-05-06 01:27:48.716;Over;Over;Over;;;
2017-05-06 01:28:07.638;Over;Over;Over;;;
2017-05-06 01:28:16.999;Over;Over;Over;;;
2017-05-06 01:28:26.352;Over;Over;Over;;;
2017-05-06 01:28:35.819;Over;Over;Over;;;
2017-05-06 01:28:45.159;Over;Over;Over;;;
2017-05-06 01:28:54.631;Over;Over;Over;;;
2017-05-06 01:29:13.450;Over;Over;Over;;;
2017-05-06 01:29:22.791;Over;Over;Over;;;
2017-05-06 01:29:32.259;Over;Over;Over;;;
2017-05-06 01:29:41.635;Over;Over;Over;;;
2017-05-06 01:29:51.091;Over;Over;Over;;;
2017-05-06 01:30:00.440;Over;Over;Over;;;
2017-05-06 01:30:19.263;Over;Over;Over;;;
2017-05-06 01:30:28.711;Over;Over;Over;;;
2017-05-06 01:30:38.076;Over;Over;Over;;;
2017-05-06 01:30:47.521;Over;Over;Over;;;
2017-05-06 01:30:56.901;Over;Over;Over;;;
2017-05-06 01:31:06.355;Over;Over;Over;;;
2017-05-06 01:31:15.701;Over;Over;Over;;;
2017-05-06 01:31:25.161;Over;Over;Over;;;
2017-05-06 01:31:34.507;Over;Over;Over;;;
